row,block,date,address,eth_value,usd_value
138,12253924,2021-04-16,0xf6c7dc1f9d1ba5b17febe664bae7645c04b42067,0.466272131491071002,1173.6209431269706
139,12253924,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.255822447360235961,643.9127746791348
140,12253925,2021-04-16,0x436317eef036eb72e74812dcea5c31a945724f77,0.134831076757695364,339.373865131422
141,12253926,2021-04-16,0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,3.588706258484129478,9032.88131379231
142,12253928,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.221949384360235961,558.6532589162448
143,12253931,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.188080513360235961,473.40429454311476
144,12253933,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.61743293159446628,1554.0972118112197
145,12253934,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.55237081459446628,1390.3339114587095
146,12253934,2021-04-16,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.087964403818670619,221.4090433437085
147,12253940,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.154470183360235961,388.80608562321476
148,12253946,2021-04-16,0xac02744d1796717ab6e93264becf7086530376db,0.11177209119657506,281.33370670451535
149,12253953,2021-04-16,0xe376b4cc6daff66731a15c64967cbbf31747735a,0.2468451296812381,621.3165967615668
150,12253955,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.51094509559446628,1286.0641339641397
151,12253957,2021-04-16,0xdebfc8c83deea6a17fb55ba4d603f6dd82e35440,0.12163662889390055,306.1630440248145
152,12253957,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.122668164360235961,308.75944973964477
153,12253972,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.079749030360235961,200.73070188762475
154,12253984,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.208985402388205613,526.0225273731852
155,12254012,2021-04-16,0xfc92f989d0882acdb4c9f263d6283064be2fcf50,2.517867110559387538,6337.547053291296
156,12254013,2021-04-16,0xfc92f989d0882acdb4c9f263d6283064be2fcf50,2.485030879559387538,6254.897274777366
157,12254018,2021-04-16,0xe376b4cc6daff66731a15c64967cbbf31747735a,0.1872345911812381,471.2750830409118
158,12254022,2021-04-16,0xf89f92b81894c9c89b5a5964df2fcff5727c2599,0.075941197651576893,191.1462727249486
159,12254033,2021-04-16,0xe376b4cc6daff66731a15c64967cbbf31747735a,0.1278737951812381,321.8621786850317
